24001;1;Teste Automatizado Vinte E Quatro Mil E Um;46723130774;27/06/1976;M;64057400;69985423695;teste24001@.com.br;teste24001@.com.br;Sim;Nao;Nao;Nao;Sim;Nao;5;Nao;Nao;Sim;Sim;Sim;Sim;Sim;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
24002;0;Teste Automatizado Vinte E Quatro Mil E Dois;46723130774;28/06/1976;F;64057400;69985423695;teste24002@.com.br;teste24002@.com.br;Sim;Nao;Nao;Nao;Sim;Nao;5;Nao;Nao;Sim;Sim;Sim;Sim;Sim;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
24003;1;Teste Automatizado Vinte E Quatro Mil E Tres;46723130774;29/06/1976;M;64057400;69985423695;teste24003@.com.br;teste24003@.com.br;Sim;Nao;Nao;Nao;Sim;Nao;5;Nao;Nao;Sim;Sim;Sim;Sim;Nao;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
24004;0;Teste Automatizado Vinte E Quatro Mil E Quatro;46723130774;30/06/1976;F;64057400;69985423695;teste24004@.com.br;teste24004@.com.br;Sim;Nao;Nao;Nao;Sim;Nao;5;Nao;Nao;Sim;Sim;Sim;Sim;Nao;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
24005;1;Teste Automatizado Vinte E Quatro Mil E Cinco;46723130774;01/07/1976;M;64057400;69985423695;teste24005@.com.br;teste24005@.com.br;Sim;Nao;Nao;Nao;Sim;Nao;5;Nao;Nao;Sim;Sim;Sim;Nao;Sim;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
24006;0;Teste Automatizado Vinte E Quatro Mil E Seis;46723130774;02/07/1976;F;64057400;69985423695;teste24006@.com.br;teste24006@.com.br;Sim;Nao;Nao;Nao;Sim;Nao;5;Nao;Nao;Sim;Sim;Sim;Nao;Sim;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
24007;1;Teste Automatizado Vinte E Quatro Mil E Sete;46723130774;03/07/1976;M;64057400;69985423695;teste24007@.com.br;teste24007@.com.br;Sim;Nao;Nao;Nao;Sim;Nao;5;Nao;Nao;Sim;Sim;Sim;Nao;Nao;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
24008;0;Teste Automatizado Vinte E Quatro Mil E Oito;46723130774;04/07/1976;F;64057400;69985423695;teste24008@.com.br;teste24008@.com.br;Sim;Nao;Nao;Nao;Sim;Nao;5;Nao;Nao;Sim;Sim;Sim;Nao;Nao;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
24009;1;Teste Automatizado Vinte E Quatro Mil E Nove;46723130774;05/07/1976;M;64057400;69985423695;teste24009@.com.br;teste24009@.com.br;Sim;Nao;Nao;Nao;Sim;Nao;5;Nao;Nao;Sim;Sim;Nao;Sim;Sim;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
24010;0;Teste Automatizado Vinte E Quatro Mil E Dez;46723130774;06/07/1976;F;64057400;69985423695;teste24010@.com.br;teste24010@.com.br;Sim;Nao;Nao;Nao;Sim;Nao;5;Nao;Nao;Sim;Sim;Nao;Sim;Sim;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
